update,win_rate,policy,value,entropy,pred,total,lr,eps,pool_size
207,0.44,0.0007521846564486623,0.03670211008284241,-2.44928415119648,0.0060269462774158455,-0.002376128322794102,0.0002699849999999987,502,5
208,0.45,-0.0011830071453005075,0.02641821128781885,-2.451914831995964,0.007110046295565553,-0.008938026236137375,0.0002698399999999987,503,5
209,0.44,-1.2088567018508911e-06,0.019909303460735828,-2.439140558242798,0.003099284498603083,-0.012888320154161192,0.00026969499999999867,504,5
210,0.44,-0.003326648729853332,0.028203836642205715,-2.453069567680359,0.011174034487339668,-0.008168408450728748,0.00026954999999999866,506,5
211,0.45,0.0025530362327117473,0.03939773642923683,-2.475117415189743,0.013828210707288235,0.00441483617760241,0.00026940499999999866,508,5
212,0.45,-0.007346773869358003,0.020840896904701367,-2.4373126924037933,0.03023090708302334,-0.006183998251799494,0.00026925999999999865,509,5
213,0.44,-0.00362514762673527,0.01864818698959425,-2.44624499976635,0.011520029613166116,-0.013003488740650937,0.00026911499999999865,510,5
214,0.46,0.001370117359329015,0.07726605841889977,-2.4700171798467636,0.03615130664547905,0.03337862860644236,0.00026896999999999864,514,5
215,0.45,0.003079069312661886,0.020475625002291054,-2.4406275302171707,0.021411627356428653,-0.00038357917219400406,0.00026882499999999863,515,5
216,0.45,-0.0016639372915960848,0.01966450276086107,-2.453373000025749,0.008941114392655436,-0.011894858500454575,0.0002686799999999986,516,5
217,0.46,-0.003763735352549702,0.0405571871669963,-2.4507916867733,0.01765748039179016,0.0008356821854249574,0.0002685349999999986,518,5
218,0.47,0.0015337254735641181,0.03497654618695378,-2.434643805027008,0.0019652778501040302,-0.004341800104157301,0.0002683899999999986,520,5
219,0.47,0.0017708326340653002,0.039061192190274596,-2.4466570615768433,0.0302225150517188,0.011946116093895398,0.0002682449999999986,522,5
220,0.46,0.0017091517802327871,0.021262474707327783,-2.4612367302179337,0.05000723386183381,0.012731639013509266,0.0002680999999999986,523,5
221,0.46,-0.0006509613012894988,0.051280323415994644,-2.4570095390081406,0.06466243280738126,0.03275032235251274,0.0002679549999999986,526,5
222,0.46,-0.004661359533201903,0.03331278031691909,-2.4646686911582947,0.003007512175827287,-0.011147899338538991,0.0002678099999999986,528,5
223,0.45,0.001055021130014211,0.01958711736369878,-2.4506192803382874,0.03433470729214605,0.0035097409854643047,0.0002676649999999986,529,5
224,0.45,-0.004013597150333226,0.001994549144001212,-2.4746800661087036,0.14882285629573744,0.04664830438559875,0.0002675199999999986,529,5
225,0.45,0.00032610882772132754,0.002537605629186146,-2.4569418281316757,0.011899715645995457,-0.01702464825939387,0.00026737499999999857,529,5
226,0.45,0.0002243531635031104,0.020524455758277327,-2.473791018128395,0.01752385654617683,-0.005489400151418522,0.00026722999999999856,530,5
227,0.45,0.00043656094931066036,0.03682820848189294,-2.478872373700142,0.0311911893368233,0.00965753685159143,0.00026708499999999856,532,5
228,0.46,-0.00619887188076973,0.04473431617952883,-2.4363885670900345,0.004853345024457667,-0.00576892642857274,0.00026693999999999855,534,5
229,0.45,-0.004328453971538693,0.020339785085525364,-2.454553797841072,0.01903911430235894,-0.00918454208294861,0.00026679499999999855,535,5
230,0.45,0.0017519545508548617,0.004800220413017087,-2.446396231651306,0.009292402108258102,-0.015665695958887227,0.00026664999999999854,535,5
231,0.45,-0.00039978569839149714,0.025153134134598076,-2.451267033815384,0.004170541276835138,-0.010250617960991804,0.00026650499999999853,536,5
232,0.45,0.0007816373836249113,0.07527070911601186,-2.435751721262932,0.024697782399016432,0.02640836624777876,0.00026635999999999853,540,5
233,0.44,-0.00675865396624431,0.07381746103055775,-2.476244240999222,0.23846188990864903,0.12461857823655009,0.0002662149999999985,545,5
234,0.45,0.00028097128961235285,0.05698664369992912,-2.45376718044281,0.0034243707996211015,0.005948807280219626,0.0002660699999999985,548,5
235,0.45,-0.007734519080258906,0.07494223047979176,-2.4429835379123688,0.0094116255568224,0.010012574173742905,0.0002659249999999985,552,5
236,0.46,0.0012620966881513596,0.018186911183875054,-2.423733577132225,0.008393834075832274,-0.009684865566669032,0.0002657799999999985,553,5
237,0.47,0.01017455302644521,0.040140379569493234,-2.3652470111846924,0.0014536505368596409,0.007319098243897315,0.0002656349999999985,555,5
238,0.5,0.011020003643352538,0.08514080033637583,-2.401316463947296,0.002928682224592194,0.031041580354212783,0.0002654899999999985,560,5
239,0.52,0.002071430440992117,0.041824267827905715,-2.4275810420513153,0.030269178139860742,0.013842343527358025,0.0002653449999999985,563,5
240,0.51,-0.0011580279096961021,0.046850844169966877,-2.4215888381004333,0.08641549618914723,0.041259254241595045,0.0002651999999999985,565,5
241,0.53,0.0032326675136573613,0.06135215051472187,-2.4255049973726273,0.00532398720679339,0.012315686719375663,0.00026505499999999847,570,5
242,0.54,0.002424184523988515,0.06770065892487764,-2.435717150568962,0.017890075338073075,0.020862381090410054,0.00026490999999999846,574,5
243,0.54,0.00033866451121866703,0.00496839483093936,-2.4549653381109238,0.0036405859063961543,-0.019906498055206612,0.00026476499999999846,574,5
244,0.53,-0.005461588152684271,0.04536684975028038,-2.404843807220459,0.017811798563343473,0.0020792984942090698,0.00026461999999999845,576,5
245,0.54,0.00745153590105474,0.052961766719818115,-2.4459338188171387,0.010007543729443569,0.014476853371888865,0.00026447499999999845,579,5
246,0.54,-5.07822260260582e-05,0.07188985869288445,-2.412793844938278,0.0029367821080086287,0.013234600388386752,0.00026432999999999844,583,5
247,0.55,-0.00400430109584704,0.02141120727173984,-2.4582332223653793,0.02197310348128667,-0.006894477759487927,0.00026418499999999843,584,5
248,0.57,0.004469420411624014,0.03789750824216753,-2.4412298649549484,0.053072099399287254,0.025541926210280508,0.00026403999999999843,586,5
249,0.57,-0.0008892895421013236,0.04183621297124773,-2.37642939388752,0.017062004917534068,0.00479552625620272,0.0002638949999999984,589,5
250,0.59,0.00037797208642587066,0.03506426839157939,-2.4366901516914368,0.029074357415083796,0.008080384097411297,0.0002637499999999984,591,5
251,0.6,0.003443098801653832,0.0162163331406191,-2.45686037838459,0.004579157721309457,-0.01072775898501277,0.0002636049999999984,592,5
252,0.6,-0.0010958140483126044,0.006235904496861622,-2.4177001416683197,0.026097138586919755,-0.009106293699005619,0.0002634599999999984,592,5
253,0.6,-0.0002025195281021297,0.0039576626440975815,-2.445291355252266,0.07101989022339694,0.012833343120291829,0.0002633149999999984,592,5
254,0.59,0.00508110283408314,0.07870601676404476,-2.4188940972089767,0.027231207728618756,0.03386077508912422,0.0002631699999999984,596,5
255,0.58,-0.0046225062978919595,0.025971912109525874,-2.413911148905754,0.011763321148464456,-0.009894000628264621,0.0002630249999999984,597,5
256,0.6,0.0006031258380971849,0.03185040416428819,-2.4106952995061874,0.0024135613639373332,-0.0063718438759678975,0.0002628799999999984,599,5
257,0.6,0.003398048924282193,0.03941032360307872,-2.39797180891037,0.01636781305569457,0.007307399744604481,0.00026273499999999837,601,5
258,0.61,0.00023277424043044448,0.05310567968990654,-2.386001616716385,0.0734390792058548,0.03964513848768547,0.00026258999999999837,604,5
259,0.63,0.00807816139422357,0.042416467098519206,-2.3847907930612564,0.023648528702324256,0.01726275193504989,0.00026244499999999836,607,5
260,0.63,0.0020671940874308348,0.09575550514273345,-2.413559705018997,0.041886716076987796,0.046752708905842155,0.00026229999999999835,613,5
261,0.62,-0.004629403061699122,0.039052772568538785,-2.3961421847343445,0.0013892308925278485,-0.008369822779059177,0.00026215499999999835,616,5
262,0.59,-0.002222449518740177,0.06034260825254023,-2.433357387781143,0.015418841823702678,0.011324702049023472,0.00026200999999999834,619,5
263,0.59,-0.0026507643051445484,0.07768788002431393,-2.4107078462839127,0.005773685050371569,0.014972940283769276,0.00026186499999999833,623,5
264,0.59,0.008412233379203826,0.0024018397234613076,-2.4421418458223343,0.006532458930450957,-0.011542035157617647,0.00026171999999999833,623,5
265,0.58,0.002097504533594474,0.03654925094451755,-2.437962770462036,0.005952930936473422,-0.0010310315119568259,0.0002615749999999983,625,5
266,0.59,-0.0006245677941478789,0.0783989573828876,-2.4693925380706787,0.001087883640138898,0.014424927976506297,0.0002614299999999983,629,5
267,0.6,0.0031430594390258193,0.022424966213293374,-2.463772788643837,0.012707188790955115,-0.003928590391296893,0.0002612849999999983,630,5
268,0.6,0.0013894019066356122,0.04214772244449705,-2.433506116271019,0.005406467722423258,0.0008314363221870735,0.0002611399999999983,632,5
269,0.59,-0.0008745628874748945,0.039434993872419,-2.475766196846962,0.010354694935813313,-0.0007373797707259655,0.0002609949999999983,634,5
270,0.6,-0.0017964197904802859,0.019778174464590847,-2.444329082965851,0.0015486391021113377,-0.01557630323804915,0.0002608499999999983,635,5
271,0.59,0.0016389534575864673,0.04539661994203925,-2.442764088511467,0.017238492153410334,0.008528868915163912,0.0002607049999999983,638,5
272,0.59,0.004670403082855046,0.045291260234080255,-2.443926230072975,0.02371812704950571,0.01473583490587771,0.0002605599999999983,641,5
273,0.59,-0.0029525449499487877,0.020866343227680773,-2.4609801322221756,0.006534389358421322,-0.013861979532521218,0.00026041499999999827,642,5
274,0.59,0.002872627810575068,0.038719032192602754,-2.441299691796303,0.0025023652578965994,-0.0009296700736740604,0.00026026999999999827,644,5
275,0.6,-0.0008910953183658421,0.02007668378064409,-2.3846574425697327,0.016056818327342626,-0.006670917857263703,0.00026012499999999826,645,5
276,0.6,-0.0024968721554614604,0.05300605879165232,-2.3551545292139053,0.05222693799441913,0.02656808093888685,0.00025997999999999825,648,5
277,0.61,0.0050788200460374355,0.05668250983580947,-2.400300055742264,0.016111973440274596,0.017473061598138884,0.00025983499999999825,652,5
278,0.6,0.004279478394892067,0.07050687004812062,-2.417738363146782,0.01633877618587576,0.0235249184188433,0.00025968999999999824,656,5
279,0.61,0.004533656989224255,0.038131809676997364,-2.425409123301506,0.006489962543128058,0.0025904524081852287,0.00025954499999999823,658,5
280,0.6,0.0029368798714131117,0.039565866347402334,-2.418327584862709,0.008198509036446922,0.002635792116052471,0.00025939999999999823,660,5
281,0.6,-0.0038149317260831594,0.003263493243139237,-2.4372677952051163,0.001000506199488882,-0.026055609225295484,0.0002592549999999982,660,5
282,0.59,-0.0011898120865225792,0.044709888054057956,-2.433709427714348,0.019954793497163337,0.006805435463320464,0.0002591099999999982,662,5
283,0.6,-0.001164984074421227,0.038783026626333594,-2.417710170149803,0.009481466506258585,-0.0012098386796424165,0.0002589649999999982,664,5
284,0.6,0.0005291862762533128,0.08188974834047258,-2.451333150267601,0.013771719008218497,0.02384658867958933,0.0002588199999999982,669,5
285,0.62,0.011019294324796647,0.03527094912715256,-2.4073006957769394,0.017512054793769494,0.013337789961951785,0.0002586749999999982,671,5
286,0.62,0.0033019635593518615,0.04521920706611127,-2.4308374226093292,0.004919314946164377,0.004062851068738382,0.0002585299999999982,673,5
287,0.63,-0.0020042452961206436,0.05935062584467232,-2.404288187623024,0.030920114717446268,0.01908824359998107,0.0002583849999999982,676,5
288,0.63,0.00431141973240301,0.052827984327450395,-2.385383129119873,0.006113669211117667,0.009928416126058437,0.0002582399999999982,679,5
289,0.64,0.002322875428944826,0.02103131462354213,-2.407492980360985,0.00042613466575858183,-0.011023329279851168,0.00025809499999999817,680,5
290,0.64,0.002355380856897682,0.02183352824067697,-2.417999431490898,0.005097598437714623,-0.00835904995619785,0.00025794999999999817,681,5
291,0.63,0.0016180801903828979,0.10209683980792761,-2.3911839723587036,0.008877673746610526,0.033193497685715556,0.00025780499999999816,687,5
292,0.64,-0.0032472730381414294,0.021679184632375836,-2.4335623383522034,0.000979847600319772,-0.016253379770205356,0.00025765999999999815,689,5
293,0.63,0.005143238522578031,0.039897552924230695,-2.4502641409635544,0.004013684410892893,0.0025962161234929226,0.00025751499999999815,691,5
294,0.63,0.0006318475934676826,0.05566837405785918,-2.448174461722374,0.014209137982106768,0.011088859364463133,0.00025736999999999814,694,5
295,0.63,-0.0020960220717824996,0.07077086949720979,-2.4092826396226883,0.004883852780039888,0.01163851322780829,0.00025722499999999813,698,5
296,0.62,0.0026084035634994507,0.03795927914325148,-2.4267145693302155,0.005922038606513524,0.0002819174842443317,0.00025707999999999813,701,5
297,0.63,0.0034439960145391524,0.051895925076678395,-2.3878697603940964,0.0030601866346842144,0.0070433548353321385,0.0002569349999999981,704,5
298,0.64,0.011452280799858272,0.035098888096399605,-2.4132641702890396,0.006375206394295674,0.008056687336647883,0.0002567899999999981,706,5
299,0.64,0.008393615542445332,0.00312345965357963,-2.4408536106348038,0.010498783994989935,-0.009203798312228173,0.0002566449999999981,706,5
300,0.63,-0.001111226505599916,0.07218566653318703,-2.409901589155197,0.010525284385948908,0.016145233588758856,0.0002564999999999981,710,5
301,0.62,-0.005941089242696762,0.05725019401870668,-2.426843971014023,0.04651574188028462,0.021673439303413033,0.0002563549999999981,713,5
302,0.63,-0.0013731102226302028,0.016514389571966603,-2.430422931909561,0.02983245821087621,-0.002503914918634109,0.0002562099999999981,714,5
303,0.64,0.005975599051453173,0.01796960597857833,-2.424022600054741,0.01143460954335751,-0.0035625186283141375,0.0002560649999999981,715,5
304,0.64,0.004821908107260242,0.019230704114306718,-2.433666869997978,0.0283076844207244,0.004254434199538082,0.0002559199999999981,716,5
305,0.66,-0.004990083049051464,0.06904169893823564,-2.437506377696991,0.012509961321484298,0.011410683451686054,0.00025577499999999807,720,5
306,0.65,0.0026528622256591916,0.026196980325039476,-2.4313995391130447,0.0056047404650598764,-0.005760272149927914,0.00025562999999999807,721,5
307,0.65,0.006401479651685804,0.04598244954831898,-2.47113861143589,0.02234598308132263,0.015854310186114162,0.00025548499999999806,723,5
308,0.64,-0.0015405751182697713,0.027261245530098677,-2.457789108157158,0.0052875587753078435,-0.009844063344644383,0.00025533999999999805,724,5
309,0.65,-0.0026962408737745136,0.019413883099332452,-2.4722343385219574,0.0010266433364449767,-0.01719832039088942,0.00025519499999999805,725,5
310,0.65,-0.0005007561994716525,0.024558339617215097,-2.4593431800603867,0.0047608836357539985,-0.010434575880935881,0.00025504999999999804,726,5
311,0.65,-0.005129788478370756,0.042759469826705754,-2.428015261888504,0.004115049829124473,-0.005972680606646463,0.00025490499999999803,728,5
312,0.65,-0.004500611510593444,0.02217706188093871,-2.4297794103622437,0.004520279904681956,-0.01544973425916396,0.00025475999999999803,729,5
313,0.64,-0.002481606090441346,0.08348718681372702,-2.436129108071327,0.0027158049542777007,0.016258599382126704,0.000254614999999998,733,5
314,0.62,0.001469341921620071,0.0729680445510894,-2.441874325275421,0.11405052983900532,0.07055988599313423,0.000254469999999998,736,5
315,0.63,-0.00016214512288570404,0.04362473217770457,-2.456176668405533,0.010282564970111707,0.002229737539892085,0.000254324999999998,738,5
316,0.64,-0.0013183876289986074,0.05446249130181968,-2.4767011553049088,0.0068910293812223244,0.004591361721395515,0.000254179999999998,741,5
317,0.64,-0.0020548964967019856,0.038138358388096094,-2.4516525715589523,0.020471992072998546,0.0027337537321727723,0.000254034999999998,743,5
318,0.62,0.0005045870784670115,0.04285274934954941,-2.4290229976177216,0.007007494896242861,0.0011444797928561457,0.000253889999999998,745,5
319,0.63,5.5523705668747425e-06,0.03271743864752352,-2.433231994509697,0.001756060948537197,-0.007090017264999915,0.000253744999999998,747,5
320,0.63,0.007264191284775734,0.03712552401702851,-2.454362079501152,0.010948502909741364,0.006757584371371195,0.000253599999999998,749,5
321,0.62,0.0038488612044602633,0.03305876353988424,-2.4255305975675583,0.003783516294788569,-0.0019853044796036556,0.00025345499999999797,751,5
322,0.62,-0.002425958577077836,0.021677611337509006,-2.4236615151166916,0.014327877870528027,-0.008659828512463719,0.00025330999999999797,752,5
323,0.6,-0.007274572621099651,0.042871224344708025,-2.446695253252983,0.011612380105361808,-0.004499722446780652,0.00025316499999999796,755,5
324,0.59,0.011499481566715986,0.059153866255655885,-2.4505019038915634,0.04406070339609869,0.0386017474666005,0.00025301999999999795,760,5
325,0.59,-0.004019110871013254,0.0249848302337341,-2.4563006460666656,0.005341609568858985,-0.013418897113297135,0.00025287499999999795,761,5
326,0.59,-0.0002269498072564602,0.020855860377196223,-2.430587276816368,0.0026562614511931315,-0.012776761315762997,0.00025272999999999794,762,5
327,0.59,-0.0013891483540646732,0.03593023668508977,-2.451078489422798,0.0040756288544798736,-0.005896999980905093,0.00025258499999999793,764,5
328,0.58,-0.0011554310331121087,0.021353958029067144,-2.441580504179001,0.029501868928491604,-0.00014332193677546456,0.00025243999999999793,765,5
329,0.57,-0.00035246217157691717,0.0401540178572759,-2.426426440477371,0.008713828174222726,-0.00018280303629580885,0.0002522949999999979,767,5
330,0.57,-0.002964900981169194,0.057192040141671896,-2.490102082490921,0.003766947891563177,0.0026135727966902778,0.0002521499999999979,770,5
331,0.56,-0.00661245861556381,0.032380582590121776,-2.38486485183239,0.002030287538218545,-0.01325567173626041,0.0002520049999999979,772,5
332,0.55,-0.0028145084506832063,0.05768674472346902,-2.4503620862960815,0.005539841535210144,0.004295164326322265,0.0002518599999999979,775,5
333,0.53,0.004468974657356739,0.05669361422769725,-2.4366728216409683,0.004500024970184313,0.010699066486267839,0.0002517149999999979,779,5
334,0.53,-0.0001227466855198145,0.0372507544234395,-2.445674642920494,0.0038070808514021337,-0.00405057477473747,0.0002515699999999979,781,5
335,0.54,0.004847452626563609,0.045387885300442576,-2.435390144586563,0.0021211878411122598,0.004248088189342525,0.0002514249999999979,784,5
336,0.53,0.0037625859840773046,0.024072677188087255,-2.4012147188186646,0.001467209636757616,-0.007479617488570511,0.0002512799999999979,785,5
337,0.53,-0.0023009272990748286,0.0047775340208318084,-2.4611013531684875,0.0012446699729480315,-0.0239008380449377,0.00025113499999999787,785,5
338,0.53,-0.0029699578299187124,0.057047212147153914,-2.457855135202408,0.017075117961212527,0.009512656652077567,0.00025098999999999787,788,5
339,0.53,0.0004279959248378873,0.03979331685695797,-2.4420277774333954,0.0009167832722596359,-0.003637231384345796,0.00025084499999999786,790,5
340,0.53,0.0007853299612179399,0.002219096102635376,-2.453980714082718,0.021590054006082937,-0.011849901842651889,0.00025069999999999785,790,5
341,0.53,0.006533974519697949,0.05783875472843647,-2.4407199919223785,0.014446054650761653,0.018269179650815204,0.00025055499999999785,793,5
342,0.53,-0.0032364081125706434,0.017820820619817823,-2.468140184879303,0.003755975700187264,-0.017129411455243826,0.00025040999999999784,794,5
343,0.53,0.004300280008465052,0.04918404296040535,-2.431167334318161,0.004143923899391666,0.006652590906014666,0.00025026499999999784,796,5
344,0.53,-0.0002000028034672141,0.005805211927508935,-2.478484332561493,0.0029407749898382463,-0.02061185205820948,0.00025011999999999783,796,5
345,0.53,0.003445626818574965,0.02028838379192166,-2.473964512348175,0.004023286935989745,-0.00913818262051791,0.0002499749999999978,797,5
346,0.52,-0.005716991901863366,0.04305951937567443,-2.4785385131835938,0.0028886933068861254,-0.0075282701836840715,0.0002498299999999978,799,5
347,0.53,0.0015514540718868375,0.02362777036614716,-2.4389801919460297,0.0010099653045472223,-0.01051947914311313,0.0002496849999999978,800,5
348,0.53,-0.0017561836866661906,0.04420950124040246,-2.472229167819023,0.002824169299856294,-0.0029616394385811873,0.0002495399999999978,802,5
349,0.53,0.000771096209064126,0.002229459278169088,-2.4661943316459656,0.0237315949780168,-0.010910319368122146,0.0002493949999999978,802,5
350,0.53,0.00044882966903969646,0.0022888146195327863,-2.471350982785225,0.006209698127349839,-0.020015423535369337,0.0002492499999999978,802,5
351,0.51,0.0003669841098599136,0.05460385978221893,-2.4417129158973694,0.018244419508846477,0.012373994824883994,0.0002491049999999978,805,5
352,0.51,0.0012101228348910809,0.05552811443340033,-2.451811209321022,0.001975521467102226,0.005443829373689368,0.0002489599999999978,808,5
353,0.5,-0.0010504748206585646,0.03257897787261754,-2.4500809609889984,0.003968412354879547,-0.00727758881112095,0.00024881499999999777,810,5
354,0.49,-0.0010038717882707715,0.10179894231259823,-2.4578520357608795,0.004320982730860123,0.02747757051838562,0.00024866999999999777,815,5
355,0.48,-0.0012241839431226254,0.04777122335508466,-2.463250532746315,0.03734543421160197,0.016701640153769404,0.00024852499999999776,818,5
356,0.48,-0.00517015450168401,0.02417432947549969,-2.4785740822553635,0.03197790409103618,-0.0018797778757289052,0.00024837999999999775,819,5
357,0.49,0.0034973028232343495,0.03589650779031217,-2.440563425421715,0.024877969772205688,0.009478907915763557,0.00024823499999999775,821,5
358,0.48,0.0037356363609433174,0.022744404966942966,-2.464705139398575,0.001658972605582676,-0.00870972596021602,0.00024808999999999774,822,5
359,0.48,0.0032712542451918125,0.00308952882187441,-2.426479458808899,0.05938048463940504,0.010241466807201505,0.00024794499999999774,822,5
360,0.49,0.0014724418288096786,0.0414277472300455,-2.4641557782888412,0.02839292917997227,0.011741223323042504,0.00024779999999999773,824,5
361,0.48,0.0018558717565611005,0.024276211101096123,-2.4544518440961838,0.007416044820274692,-0.006842517734185094,0.0002476549999999977,825,5
362,0.47,0.0014060975518077612,0.044356693513691425,-2.464069575071335,0.005230156901234295,0.0015588275855407119,0.0002475099999999977,828,5
363,0.47,6.0316931921988726e-05,0.023109396046493202,-2.442114844918251,0.04682556256011594,0.010606648254906759,0.0002473649999999977,829,5
364,0.47,0.0014093855861574411,0.05681524332612753,-2.435876876115799,0.04107797617325559,0.02599722739250865,0.0002472199999999977,832,5
365,0.49,0.0006039068102836609,0.04012729600071907,-2.4392055720090866,0.00761254741155426,8.17733962321654e-05,0.0002470749999999977,835,5
366,0.48,5.359190981835127e-05,0.03464324492961168,-2.4477382004261017,0.04577165897353552,0.01578366238391027,0.0002469299999999977,837,5
367,0.48,-0.0030538498831447214,0.07802072097547352,-2.4470580965280533,0.02262538214381493,0.02279862141222111,0.0002467849999999977,841,5
368,0.48,0.0010522917145863175,0.003996924962848425,-2.4683715850114822,0.003974202551034978,-0.01964585974928923,0.0002466399999999977,841,5
369,0.48,-0.0012457511911634356,0.04670815262943506,-2.4696779549121857,0.008849967001879122,0.0018365297582931817,0.0002464949999999977,844,5
370,0.47,0.0008751031709834933,0.03622944769449532,-2.455931141972542,0.0008964245462266263,-0.005121271558891749,0.00024634999999999767,846,5
371,0.47,-0.0002052572090178728,0.018483879015548155,-2.426248863339424,0.0009516883619653527,-0.014749961366760544,0.00024620499999999766,847,5
372,0.48,0.01569854619447142,0.06143097416497767,-2.4144481867551804,0.003969224064348964,0.024254164098238107,0.00024605999999999765,851,5
373,0.48,0.0001530965673737228,0.042042598710395396,-2.4573023468255997,0.0025259084304707358,-0.002135672861186322,0.00024591499999999765,853,5
374,0.5,-0.0005591520457528532,0.020965998468454927,-2.450158044695854,0.02075447011520737,-0.004200497351121157,0.00024576999999999764,855,5
375,0.5,0.0014039718080312014,0.025723624392412603,-2.445870503783226,0.028183204703964293,0.003898681592545472,0.00024562499999999764,857,5
376,0.48,0.0023817969486117363,0.03920257987920195,-2.446248486638069,0.006758757561328821,0.0008999814162962139,0.00024547999999999763,859,5
377,0.48,-0.0027233980945311487,0.019165837380569428,-2.471679672598839,0.00216971973895852,-0.016772415779996663,0.0002453349999999976,860,5
378,0.49,0.0013771230005659163,0.020702730573248118,-2.4322779327630997,0.0056512564660806675,-0.009768662035639863,0.0002451899999999976,861,5
379,0.48,-0.0005027359002269804,0.05207969876937568,-2.461720198392868,0.0041547549844835885,0.0029972894553793594,0.0002450449999999976,864,5
380,0.49,-0.0006650487193837762,0.04100510466378182,-2.438278630375862,0.0049592222094361205,-0.00206567115674261,0.0002448999999999976,866,5
381,0.5,0.00021514709806069732,0.06340430141426623,-2.4444665759801865,0.001472241131523333,0.008208753060898744,0.0002447549999999976,869,5
382,0.48,-6.703718099743128e-05,0.05263647041283548,-2.439479023218155,0.0005786520396213746,0.002145734426449053,0.0002446099999999976,872,5
383,0.47,-0.004251938546076417,0.039829732151702046,-2.431165039539337,0.005082705403765431,-0.00610736952512525,0.0002444649999999976,874,5
384,0.47,0.005582381971180439,0.0169867459917441,-2.4547030478715897,0.01806359365582466,-0.001439478510292247,0.0002443199999999976,875,5
385,0.47,-0.0032054558396339417,0.018461192958056927,-2.4694213271141052,0.03552239766577259,-0.0009078734437935054,0.0002441749999999976,876,5
386,0.46,-0.002896319841966033,0.01875677634961903,-2.453418120741844,0.00227964561781846,-0.016912289895117283,0.00024402999999999757,877,5
387,0.47,-0.001480475184507668,0.02794232952874154,-2.433028057217598,0.0005652352992910892,-0.011556972720427439,0.00024388499999999756,878,5
388,0.47,0.000507471093442291,0.03693476191256195,-2.4542301148176193,0.013338936361833476,0.0011020193705917336,0.00024373999999999758,880,5
389,0.47,-0.002556092047598213,0.002702688507270068,-2.449391186237335,0.0012806725362679572,-0.025058322973563918,0.00024359499999999758,880,5
390,0.45,0.002052034134976566,0.030832434305921197,-2.4416057020425797,0.025238187226932496,0.005671288701705635,0.00024344999999999757,882,5
391,0.44,0.0031192608294077218,0.015635031333658844,-2.454081878066063,0.009109435690334067,-0.00904932399498648,0.00024330499999999756,883,5
392,0.43,-0.0024499109713360667,0.017256330989766866,-2.4222584515810013,0.023270271252840757,-0.006409193592844531,0.00024315999999999756,884,5
393,0.42,0.00298940361244604,0.049298922531306744,-2.397819399833679,0.011361073371517705,0.009341208162368275,0.00024301499999999758,888,5
394,0.42,-0.007359099923633039,0.04228687356226146,-2.460507407784462,0.007867196007282473,-0.00688713865383761,0.0002428699999999976,890,5
395,0.41,-0.0010654071811586618,0.049179408815689385,-2.4080305248498917,0.0021126652281964198,0.0005003249680157751,0.0002427249999999976,892,5
396,0.41,-0.00435931992251426,0.014615994004998356,-2.4535277038812637,0.00923604238050757,-0.01696857821661979,0.0002425799999999976,893,5
397,0.43,-0.002876951766666025,0.06215331959538162,-2.4311059564352036,0.0013247888527985197,0.004551043235551333,0.0002424349999999976,896,5
398,0.43,-0.0014314184663817286,0.026566160784568638,-2.466635301709175,0.003369005631611799,-0.011130187958769966,0.0002422899999999976,897,5
399,0.43,-0.0016426537767983973,0.02689731726422906,-2.42779903113842,0.021168472529097926,-0.0018877486581914127,0.00024214499999999762,899,5
400,0.42,-0.0014996640384197235,0.05304111202713102,-2.424448311328888,0.0163424991797001,0.008947658847318962,0.00024199999999999762,902,5
401,0.42,0.004824044415727258,0.01739131665090099,-2.414372608065605,0.0011422486140872934,-0.010052898745925631,0.00024185499999999764,903,5
402,0.42,-5.033641355112195e-05,0.04496166913304478,-2.436120852828026,0.016794496987131424,0.006466538034146652,0.00024170999999999763,905,5
403,0.44,0.00451085576787591,0.0591760678216815,-2.4035226106643677,0.0034766411408782005,0.011801985063357279,0.00024156499999999762,909,5
404,0.44,0.002379646000918001,0.01951801171526313,-2.3840801268815994,0.003800824069912778,-0.009801737163797952,0.00024141999999999762,910,5
405,0.44,-0.002246287651360035,0.022795638418756425,-2.4235448241233826,0.0034396297342027538,-0.013364101407205453,0.0002412749999999976,911,5
406,0.44,0.0029162816354073584,0.04072043008636683,-2.415424108505249,0.0018337179008085513,3.9115002437029034e-05,0.0002411299999999976,913,5
407,0.45,-0.005327372811734676,0.05287395208142698,-2.386330083012581,0.0013395784008025657,-0.002083907475025626,0.0002409849999999976,916,5
408,0.45,0.009586942964233458,0.09146437747403979,-2.3563377410173416,0.01128546909603756,0.03739848989062011,0.0002408399999999976,921,5
409,0.46,-0.0037859780713915825,0.024544726649764925,-2.4069692194461823,0.006503303360659629,-0.012331654957961291,0.00024069499999999759,922,5
410,0.46,-0.0007316291448660195,0.04213587648700923,-2.4063894748687744,0.0009292765589634655,-0.0032629467314109206,0.00024054999999999758,924,5
411,0.46,-0.0015239401836879551,0.002946058433735743,-2.4039516150951385,0.0141823778685648,-0.01699923735577613,0.00024040499999999757,924,5
412,0.47,-0.0021413338254205883,0.023091957380529493,-2.3680252134799957,0.0030972445911174873,-0.012726984707114752,0.00024025999999999757,925,5
413,0.49,0.0025725371669977903,0.05449104146100581,-2.3493822664022446,0.0019100705849268707,0.007279271230800077,0.00024011499999999756,928,5
